Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.93n,428,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.12n,428,
Delay(Ch1,Ch2),64.82ms,64.914602m,64.82m,66.08m,93.49µ,428,

