Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.71n,295,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.94n,295,
Delay(Ch1,Ch2),65.21ms,65.306345m,65.21m,66.08m,93.51µ,295,

