Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.715n,480,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.78n,480,
Delay(Ch1,Ch2),64.67ms,64.761568m,64.67m,66.08m,93.43µ,480,

