Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,17.32n,305,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.75n,305,
Delay(Ch1,Ch2),65.19ms,65.276865m,65.19m,66.08m,93.53µ,305,

