Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,5.525n,510,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.57n,510,
Delay(Ch1,Ch2),64.58ms,64.673441m,64.58m,66.08m,93.32µ,510,

