Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.35n,52.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.07n,52.0,
Delay(Ch1,Ch2),65.93ms,65.99914m,65.93m,66.08m,46.45µ,52.0,

