Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.71n,231,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.65n,231,
Delay(Ch1,Ch2),65.4ms,65.494966m,65.4m,66.08m,93.06µ,231,

