Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.27n,625,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.1n,625,
Delay(Ch1,Ch2),64.24ms,64.335469m,64.24m,66.08m,93.32µ,625,

