Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.76n,387,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.96n,387,
Delay(Ch1,Ch2),64.94ms,65.035312m,64.94m,66.08m,93.5µ,387,

