Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,5.79n,507,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.58n,507,
Delay(Ch1,Ch2),64.59ms,64.682252m,64.59m,66.08m,93.33µ,507,

