Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.669n,827,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.14n,827,
Delay(Ch1,Ch2),63.65ms,63.742192m,63.65m,66.08m,93.16µ,827,

