Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.36n,581,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.11n,581,
Delay(Ch1,Ch2),64.37ms,64.464813m,64.37m,66.08m,93.29µ,581,

