Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.3n,63.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.55n,63.0,
Delay(Ch1,Ch2),65.9ms,65.97379m,65.9m,66.08m,55.77µ,63.0,

