Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.928n,460,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.77n,460,
Delay(Ch1,Ch2),64.73ms,64.820393m,64.73m,66.08m,93.47µ,460,

