Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,18.03n,80.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.93n,80.0,
Delay(Ch1,Ch2),65.85ms,65.930704m,65.85m,66.08m,67.35µ,80.0,

