Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.01n,662,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.66n,662,
Delay(Ch1,Ch2),64.14ms,64.22673m,64.14m,66.08m,93.31µ,662,

