Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.14n,83.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.87n,83.0,
Delay(Ch1,Ch2),65.84ms,65.922746m,65.84m,66.08m,69.06µ,83.0,

