Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.6n,262,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.43n,262,
Delay(Ch1,Ch2),65.31ms,65.403608m,65.31m,66.08m,93.38µ,262,

