Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.14n,651,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.2n,651,
Delay(Ch1,Ch2),64.17ms,64.259051m,64.17m,66.08m,93.32µ,651,

