Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.62n,37.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.78n,37.0,
Delay(Ch1,Ch2),65.98ms,66.028637m,65.98m,66.08m,32.25µ,37.0,

